id;date;title;link;label;label_score;cluster_id;matched_tags;source;snippet;content_clean
21d51dcf6aa4acf8b1840644ba9bfc1b6a885950dea0daf4893612273e76bf1b;2025-10-27 12:40:14;Financial Times: Trump homokot dob ​​az orosz hadigépezetbe;https://hvg.hu/360/20251027_Nemzetkozi-lapszemle;ellenzéki;0.376;6;;https://hvg.hu/rss;Miért vannak nagy bajban a volt Varsói Szerződés országai? Lesz-e gazdasági fordulat az EU-ban? Baj-e, ha a politikai közép képviselői együtt szavaznak az EP-ben a szélsőjobbal? Miért tűnik úgy, hogy sosem fejeződik be a gázai háború? Témák és vélemények a világsajtóból.;Miért vannak nagy bajban a volt Varsói Szerződés országai? Lesz-e gazdasági fordulat az EU-ban? Baj-e, ha a politikai közép képviselői együtt szavaznak az EP-ben a szélsőjobbal? Miért tűnik úgy, hogy sosem fejeződik be a gázai háború? Témák és vélemények a világsajtóból.
e36961ce8dc43a413790f841c8e67502652bceaef0a466a9da8ae3f18267805b;2025-10-27 12:40:14;Gyurcsány Ferenc: Nagyon megviselt, hogy megszűntek azok a tartóelemek, amelyek meghatározták az életemet;https://hvg.hu/itthon/20251027_Gyurcsany-Ferenc-interju-ot;kormánypárti;0.412;1;;https://hvg.hu/rss;A volt kormányfő azt mondta: a DK-nak továbbra is tagja maradt, de május 8. óta már nem tartja magát közszereplőnek.;A volt kormányfő azt mondta: a DK-nak továbbra is tagja maradt, de május 8. óta már nem tartja magát közszereplőnek.
d906e12df9ba454ee6da517de2abafb6f03d70ef31c2355fbc20e6a262afacd9;2025-10-27 12:40:14;Kamatlábhoz kötött házasságok: így válik egyre problematikusabbá a magyar családpolitika;https://hvg.hu/360/20251027_hvg-amig-a-penz-el-nem-valaszt-tulpolitizalt-csaladtamogatas-ptk;kormánypárti;0.355;0;;https://hvg.hu/rss;Orbán Viktor 200 ezer magyar megszületését tulajdonítja magának és a kormányának, de a magyar családtámogatási rendszer mélyében súlyos jogi és szociológiai ellentmondások húzódnak meg.;Orbán Viktor 200 ezer magyar megszületését tulajdonítja magának és a kormányának, de a magyar családtámogatási rendszer mélyében súlyos jogi és szociológiai ellentmondások húzódnak meg.
bf5d5530fac9b6d338a96753a371c1789a47488d61928dde5ab7e3b1bbb65b1d;2025-10-27 12:40:14;A fizikai dolgozók bére jobban nőtt, mint a középvezetőké;https://hvg.hu/gazdasag/20251027_beremeles-bernovekedes-fizikai-dolgozok-kozepvezetok-trenkwalder-moore-hungary-munkaeropiac-munkavallalok;kormánypárti;0.102;7;;https://hvg.hu/rss;Egy év alatt 8,1 százalékkal nőtt a fizikai dolgozók bére, de az utóbbi fél évben alig változott. A többség többet várna.;Egy év alatt 8,1 százalékkal nőtt a fizikai dolgozók bére, de az utóbbi fél évben alig változott. A többség többet várna.
f58b876a90d16336b263ecb1be0877f824f2356821cbcd5e6e9f8843051feb8c;2025-10-27 12:40:14;Mától ingyen dolgoznak a nők idén;https://hvg.hu/gazdasag/20251027_fizetes-kereset-no-ferfi-egyenlo-berezes-amnesty-berszakadek;kormánypárti;0.249;7;;https://hvg.hu/rss;Az egyenlő díjazás napja idén október 27-re esik, mivel Magyarországon a nők átlagosan 17,8 százalékkal kevesebbet keresnek, mint a férfiak, és arányosan ennyi idő van még hátra az évből. Csernus Fanni, az Amnesty International Magyarország nemek közötti egyenlőség szakértője ezt a bérszakadékot felháborítónak tartja, és figyelmeztet, hogy az új EU-s irányelv kiváló első lépés, de a tabuk ledöntés;Az egyenlő díjazás napja idén október 27-re esik, mivel Magyarországon a nők átlagosan 17,8 százalékkal kevesebbet keresnek, mint a férfiak, és arányosan ennyi idő van még hátra az évből. Csernus Fanni, az Amnesty International Magyarország nemek közötti egyenlőség szakértője ezt a bérszakadékot felháborítónak tartja, és figyelmeztet, hogy az új EU-s irányelv kiváló első lépés, de a tabuk ledöntéséhez a megfelelő implementáció is szükséges lesz. Balogh Martin írása.
ccce341a6e386b8a950f3c5df87b128be43af427f6e8773e1aadb05c5151c840;2025-10-27 12:40:14;„Nagyjából mintha egy ufó szállna le közéjük” – a momentumos politikus szerint így fogadták őket a fideszes falvakban;https://hvg.hu/itthon/20251027_Nagyjabol-mintha-egy-ufo-szallna-le-kozejuk-a-momentumos-politikus-szerint-igy-fogadtak-oket-a-fideszes-falvakban;kormánypárti;0.372;3;;https://hvg.hu/rss;A Budapesten vagy a nagyobb vidéki városokban érzékelhető kormányváltó hangulat a kistelepüléseken nem tapasztalható – állítja Stummer János.;A Budapesten vagy a nagyobb vidéki városokban érzékelhető kormányváltó hangulat a kistelepüléseken nem tapasztalható – állítja Stummer János.
d93c0cf9da7a927e90356f8139364e276166735fcdf98e1144f657a9e5162787;2025-10-27 12:40:14;Még a fideszeseknek is csak 11 százaléka érzi úgy, hogy kevesebbet fizet a boltban az árréstop miatt;https://hvg.hu/gazdasag/20251027_arrestop-elelmiszer-dragulas-inflacio-kozvelemeny-kutatas-publicus-intezet;ellenzéki;0.267;7;;https://hvg.hu/rss;A magyarok több mint fele átlát az árréstopos ködösítésen, ha a drágulásról van szó, derül ki egy friss közvélemény-kutatásból.;A magyarok több mint fele átlát az árréstopos ködösítésen, ha a drágulásról van szó, derül ki egy friss közvélemény-kutatásból.
e5e7171592bf1e72313b4dc4182168ef5110a0cff459643761578c67a3770a49;2025-10-27 12:40:14;Fontolgatja Trump egyik legnagyobb kritikusa, hogy indul a következő elnökválasztáson;https://hvg.hu/vilag/20251027_gavin-newsoom-demokrata-elnokvalasztas;ellenzéki;0.359;6;;https://hvg.hu/rss;Gavin Newsom a félidős választások után dönt, a felmérések szerint a demokraták szívesen látnák jelöltként.;Gavin Newsom a félidős választások után dönt, a felmérések szerint a demokraták szívesen látnák jelöltként.
68b96aa2cec4949d1dec573868e4156c904bedba419d30cdffa81ec450b8e362;2025-10-27 12:40:14;Áttört a gát: megjelentek a bankokban azok, akik eddig esélyt sem kaptak;https://hvg.hu/gazdasag/20251027_Otthon-Start-igenylo-bank-otp-erste-raiffeisen-kh-mbh-cib-hitel-kolcson-3-ugyfel;ellenzéki;0.323;4;;https://hvg.hu/rss;Az Otthon Start hitellel a kormány a korábban kizárt csoportok felé nyitott, a várt roham pedig meg is indult a bankok felé. A kedvezményes hitel már nemcsak fiatal házasoknak és gyermeket vállalóknak szól, hanem azoknak is, akik egyedül vagy negyven felett próbálnak lakáshoz jutni.;Az Otthon Start hitellel a kormány a korábban kizárt csoportok felé nyitott, a várt roham pedig meg is indult a bankok felé. A kedvezményes hitel már nemcsak fiatal házasoknak és gyermeket vállalóknak szól, hanem azoknak is, akik egyedül vagy negyven felett próbálnak lakáshoz jutni.
62f508d1383f2402491db3984cf8dab2c5755591516a5db7f57ce773919f3003;2025-10-27 12:40:14;Jan-Werner Müller: A Fehér Ház megalomán átépítése beleillik a szélsőjobbos populisták világtrendjébe;https://hvg.hu/360/20251027_Jan-Werner-Muller-Feher-Haz-megaloman-atepites-szelsojobbos-populistak;ellenzéki;0.507;6;;https://hvg.hu/rss;A Trump-kormányzat eddigi rémtettei közül mindazonáltal nem is a Fehér Ház keleti szárnyának a lerombolása a legrosszabb. Nincs benne az első tízben – írja a Princetoni Egyetem politológiaprofesszora a Guardianben.;A Trump-kormányzat eddigi rémtettei közül mindazonáltal nem is a Fehér Ház keleti szárnyának a lerombolása a legrosszabb. Nincs benne az első tízben – írja a Princetoni Egyetem politológiaprofesszora a Guardianben.
8d7869a4eb4f475ca00766560198f4e0b11de7fe6fcf24258bcbe16ec4c2d88f;2025-10-27 12:40:14;Javier Milei pártja nyerte a félidős választást, Argentína megkaphatja az USA milliárdjait;https://hvg.hu/vilag/20251027_javier-milei-felidos-valasztas-argentina;ellenzéki;0.139;6;;https://hvg.hu/rss;Donald Trump a választás előtt Milei pártjának győzelmétől tette függővé az országnak szánt 40 milliárdos mentőcsomag kifizetését.;Donald Trump a választás előtt Milei pártjának győzelmétől tette függővé az országnak szánt 40 milliárdos mentőcsomag kifizetését.
62a6a30559e259e2cb3e332949266d28726514ea45994bbbc7e4fec44b562d7a;2025-10-27 12:40:14;Amerikai NATO-nagykövet: Az USA elvárja, hogy tervet készítsen Magyarország az orosz olajról való leválásra;https://hvg.hu/gazdasag/20251027_matt-whitaker-usa-orosz-olaj-magyarorszag;kormánypárti;0.374;6;;https://hvg.hu/rss;Matt Whitaker szerint egyedül Magyarország nem tette meg a szükséges lépéseket.;Matt Whitaker szerint egyedül Magyarország nem tette meg a szükséges lépéseket.
63f256efd2ea3c6b13a3106f0d73749adf20a0c9507a6089b2a53826fd04ebac;2025-10-27 12:40:14;Donald Trump olyat ütött Vlagyimir Putyinon, hogy ezt azonnal megérzik a magyarok;https://index.hu/gazdasag/2025/10/27/donald-trump-putyin-szankciok-olajar-olajpiac-benzin-dizel/;kormánypárti;0.279;6;;https://index.hu/24ora/rss/;Rég nem látott mértékben jön a drágulás.;Rég nem látott mértékben jön a drágulás.
e90b28207b387754d4d5d79a64cae52c2101c344b223bc862c0346a21967ff9f;2025-10-27 12:40:14;„Elképesztően undorító és visszataszító” – váratlan javaslat hangzott el a parlamentben;https://index.hu/belfold/2025/10/27/orszaggyules-parlament-vita-fidesz-kdnp-ellenzek-nyugdij-vasut-gyermekvedelem-haboru/;ellenzéki;0.449;3;;https://index.hu/24ora/rss/;Erősen kezdte a hetet az Országgyűlés.;Erősen kezdte a hetet az Országgyűlés.
bbc39bde2fb669b440e679ee1dda0762a24ee6e8f77370cabb272456cc423ba9;2025-10-27 12:40:14;Kiszúrtunk valamit Orbán Viktor vatikáni fotóján, ez a háttér sokat elárul;https://index.hu/kulfold/2025/10/27/orban-viktor-miniszterelnok-vatikan-semjen-zsolt-olaszorszag-maganaudiencia-roma-hivatalos-latogatas/;kormánypárti;0.431;2;;https://index.hu/24ora/rss/;Kiderült, mit kért a kormányfő XIV. Leó pápától.;Kiderült, mit kért a kormányfő XIV. Leó pápától.
36293796c02163f49654995b4a8062e1bda2369cddcfe88caf25306d1f4f9022;2025-10-27 12:40:14;Újabb letartóztatási parancsot adtak ki a bebörtönzött isztambuli polgármester ellen;https://index.hu/kulfold/2025/10/27/letartoztatasi-parancs-isztambul-polgarmester-ekrem-imamoglu-politikai-kemkedes-korrupcios-vadak/;ellenzéki;0.244;2;;https://index.hu/24ora/rss/;Erdogan kihívóját „politikai kémkedéssel” vádolják.;Erdogan kihívóját „politikai kémkedéssel” vádolják.
43aa822e6b4228d7985ec2448418525e08d1861034488e3619e886ba51c16959;2025-10-27 12:40:14;Döntöttek, napvilágra kerülnek az MNB-alapítványok újabb részletei;https://index.hu/gazdasag/2025/10/27/matolcsy-gyorgy-mnb-jegybank-alapitvany-transparency-international/;kormánypárti;0.353;3;;https://index.hu/24ora/rss/;Újabb fejezet nyílhat a Matolcsy György nevéhez kötődő jegybanki alapítványi ügyekben.;Újabb fejezet nyílhat a Matolcsy György nevéhez kötődő jegybanki alapítványi ügyekben.
0ca6f992a021b027c2d773928f72c1ce5d02e9882441a5b901a676cd0d89c219;2025-10-27 12:40:14;A „vérbosszú-politika” miatt keveredett vitába Magyar Péter és Schiffer András;https://index.hu/belfold/2025/10/27/magyar-peter-tisza-part-schiffer-andas-vita-toroczkai-laszlo-mi-hazank-fidesz-orszaggyules-kepviselo/;ellenzéki;0.497;0;;https://index.hu/24ora/rss/;A volt országgyűlési képviselő élesen bírál és gusztustalan módszerről beszél, a Tisza Párt elnöke azonnal reagált.;A volt országgyűlési képviselő élesen bírál és gusztustalan módszerről beszél, a Tisza Párt elnöke azonnal reagált.
1f396e2362fec0e83b48d762f91df36db865b808c7e94b15126cb8bcaec32733;2025-10-27 12:40:14;„B*szd meg!” – Vinícius őrjöngve küldte el a fenébe az edzőjét a Barcelona elleni rangadón;https://index.hu/sport/futball/2025/10/27/real-madrid-barcelona-el-clasico-vinicius-junior-lamine-yamal-spanyolorszag/;ellenzéki;0.158;5;;https://index.hu/24ora/rss/;A brazil támadónál megint elgurult a gyógyszer, kevés híján botrányba fulladt az el Clásico vége.;A brazil támadónál megint elgurult a gyógyszer, kevés híján botrányba fulladt az el Clásico vége.
c8126ea3b1741905c8af7ce0353048124a7e6156f8be8fe849a5a1b0645df747;2025-10-27 12:40:14;Lehull a lepel a multikról – ezt ők sem ússzák meg;https://index.hu/gazdasag/2025/10/27/vallalatok-penzugyek-atlathatosag-public-cbcr-eu-s-kotelezettseg-adminisztracio-szabalyozas-tarsasagi-ado/;kormánypárti;0.26;4;;https://index.hu/24ora/rss/;Hamarosan mindenki beleláthat a legnagyobb cégek pénzügyeibe.;Hamarosan mindenki beleláthat a legnagyobb cégek pénzügyeibe.
cf4f00a9cb25abafc1179d2fb25e49533641932d77e9055440d4bed344bad1eb;2025-10-27 12:40:14;Hatalmas a veszteség a Magyar Nemzeti Banknál, ez évtizedekig velünk lehet;https://index.hu/gazdasag/2025/10/27/magyar-nemzeti-bank-vesztegetes-jegybank-befektetes/;kormánypárti;0.265;4;;https://index.hu/24ora/rss/;A saját tőke az első fél év végére mínusz 1830 milliárd forintra süllyedt.;A saját tőke az első fél év végére mínusz 1830 milliárd forintra süllyedt.
a5aebb6c66825c56001dbd202514ab7fabe0db62dd155b19a1eb0d41379d7e03;2025-10-27 12:40:14;Kifulladt a kormány csodafegyvere, hatalmas a visszaesés;https://index.hu/gazdasag/2025/10/27/ingatlan-ingatlanpiac-kormany-otthon-start-program/;ellenzéki;0.393;3;;https://index.hu/24ora/rss/;Nagy hullámok érkezhetnek az ingatlanpiacon.;Nagy hullámok érkezhetnek az ingatlanpiacon.
a0d3f3e36354877403407c0c2bc4193d4d9b1aa91fbe296085d43e7f32affc50;2025-10-27 12:40:14;Leállás jön az egyik banknál, órákig nem lesznek elérhetők a szolgáltatásai;https://index.hu/gazdasag/2025/10/27/erste-erste-bank-karbantartas-bankolas/;semleges;0.12;7;;https://index.hu/24ora/rss/;Rendszerkarbantartást végeznek.;Rendszerkarbantartást végeznek.
e435e87dbd7b59e23d84a963a3ed91f8d58354506ce8225f42387f0cedabc57c;2025-10-27 12:40:14;Washington felszólította Magyarországot, tervet vár az orosz energiafüggőség megszüntetésére;https://index.hu/gazdasag/2025/10/27/egyesult-allamok-matt-whitaker-energiaellatas-szijjarto-peter-oroszorszag-olaj/;kormánypárti;0.314;4;;https://index.hu/24ora/rss/;Szijjártó Péter szerint politikai szándékkal nem lehet lakásokat fűteni vagy hűteni.;Szijjártó Péter szerint politikai szándékkal nem lehet lakásokat fűteni vagy hűteni.
5f402577704c770b44b80478b855f759face7d86392257d54a62b7792c7ddf1c;2025-10-27 12:40:14;A palesztin elnök rendelettel biztosította a palesztin utódlási kérdést;https://index.hu/kulfold/2025/10/27/izrael-palesztina-mahmusz-abbasz-elnok-rendelet-alelnok-husszein-as-sejk-helyettes-betegseg-lemondas/;kormánypárti;0.324;0;;https://index.hu/24ora/rss/;Husszein as-Sejk veheti át a helyét.;Husszein as-Sejk veheti át a helyét.
2ee6a1cfd021e3874c7205f3667b9553aa978de62a9dcc7432468533be708331;2025-10-27 12:40:14;Össztűz zúdult Lantos Csabára: a MOHU díjemelése miatt tiltakoznak a szakmai szervezetek;https://24.hu/fn/gazdasag/2025/10/27/lantos-csaba-energiaugyi-miniszterium-mohu-epr-dijemeles-hulladekgazdalkodas-csomagolas-ujrahasznositas-visszavaltas/;ellenzéki;0.557;5;;https://24.hu/feed/;"<p>A miniszter eddig csak egyetlen szervezet panaszaira reagált.</p> <p>The post <a href=""https://24.hu/fn/gazdasag/2025/10/27/lantos-csaba-energiaugyi-miniszterium-mohu-epr-dijemeles-hulladekgazdalkodas-csomagolas-ujrahasznositas-visszavaltas/"" target=""_blank"">Össztűz zúdult Lantos Csabára: a MOHU díjemelése miatt tiltakoznak a szakmai szervezetek</a> first appeared on <a href=""https://24.hu/"" ta";"<p>A miniszter eddig csak egyetlen szervezet panaszaira reagált.</p> <p>The post <a href=""https://24.hu/fn/gazdasag/2025/10/27/lantos-csaba-energiaugyi-miniszterium-mohu-epr-dijemeles-hulladekgazdalkodas-csomagolas-ujrahasznositas-visszavaltas/"" target=""_blank"">Össztűz zúdult Lantos Csabára: a MOHU díjemelése miatt tiltakoznak a szakmai szervezetek</a> first appeared on <a href=""https://24.hu/"" target=""_blank"">24.hu</a>.</p>"
10ac53c81ec29b76e6dbeb436c97a3d8d41053213fe66f564378448fdcc1c7b0;2025-10-27 12:40:14;Olcsó ágyneműket sózott horroráron a nyugdíjasokra egy nő, aki orvosnak adta ki magát;https://24.hu/fn/gazdasag/2025/10/27/olcso-agynemuket-sozott-horroraron-a-nyugdijasokra-egy-no-aki-orvosnak-adta-ki-magat/;ellenzéki;0.237;5;;https://24.hu/feed/;"<p>Az ügyészség börtönbe küldené a csalót.</p> <p>The post <a href=""https://24.hu/fn/gazdasag/2025/10/27/olcso-agynemuket-sozott-horroraron-a-nyugdijasokra-egy-no-aki-orvosnak-adta-ki-magat/"" target=""_blank"">Olcsó ágyneműket sózott horroráron a nyugdíjasokra egy nő, aki orvosnak adta ki magát</a> first appeared on <a href=""https://24.hu/"" target=""_blank"">24.hu</a>.</p>";"<p>Az ügyészség börtönbe küldené a csalót.</p> <p>The post <a href=""https://24.hu/fn/gazdasag/2025/10/27/olcso-agynemuket-sozott-horroraron-a-nyugdijasokra-egy-no-aki-orvosnak-adta-ki-magat/"" target=""_blank"">Olcsó ágyneműket sózott horroráron a nyugdíjasokra egy nő, aki orvosnak adta ki magát</a> first appeared on <a href=""https://24.hu/"" target=""_blank"">24.hu</a>.</p>"
a96d3837ba5b2aa506d21b2991c421390a811b492b10b5953291861c9a601cfd;2025-10-27 12:40:14;A szívószálpápa megnevezte a hatalom legújabb, legfelháborítóbb fegyverét;https://24.hu/kozelet/2025/10/27/a-szivoszalpapa-bekemenet-oktober-23-sipos-erzsebet-orban-viktor/;ellenzéki;0.448;1;;https://24.hu/feed/;"<p>A debreceni nagyvállalkozó kérdéssel fordult a miniszterelnökhöz.</p> <p>The post <a href=""https://24.hu/kozelet/2025/10/27/a-szivoszalpapa-bekemenet-oktober-23-sipos-erzsebet-orban-viktor/"" target=""_blank"">A szívószálpápa megnevezte a hatalom legújabb, legfelháborítóbb fegyverét</a> first appeared on <a href=""https://24.hu/"" target=""_blank"">24.hu</a>.</p>";"<p>A debreceni nagyvállalkozó kérdéssel fordult a miniszterelnökhöz.</p> <p>The post <a href=""https://24.hu/kozelet/2025/10/27/a-szivoszalpapa-bekemenet-oktober-23-sipos-erzsebet-orban-viktor/"" target=""_blank"">A szívószálpápa megnevezte a hatalom legújabb, legfelháborítóbb fegyverét</a> first appeared on <a href=""https://24.hu/"" target=""_blank"">24.hu</a>.</p>"
3187b0ae09627dfb574bc4ec4b9bf0299dc876cebe5b9962be13a65c142f9aa9;2025-10-27 12:40:14;XIV. Leó pápánál járt magánaudiencián Orbán Viktor;https://24.hu/kozelet/2025/10/27/orban-viktor-xiv-leo-papa-vatikan/;kormánypárti;0.395;2;;https://24.hu/feed/;"<p>A miniszterelnök a Vatikánba utazott.</p> <p>The post <a href=""https://24.hu/kozelet/2025/10/27/orban-viktor-xiv-leo-papa-vatikan/"" target=""_blank"">XIV. Leó pápánál járt magánaudiencián Orbán Viktor</a> first appeared on <a href=""https://24.hu/"" target=""_blank"">24.hu</a>.</p>";"<p>A miniszterelnök a Vatikánba utazott.</p> <p>The post <a href=""https://24.hu/kozelet/2025/10/27/orban-viktor-xiv-leo-papa-vatikan/"" target=""_blank"">XIV. Leó pápánál járt magánaudiencián Orbán Viktor</a> first appeared on <a href=""https://24.hu/"" target=""_blank"">24.hu</a>.</p>"
876bfd5c19f26c41b62758170b0893f6edc72223b01726cd0859c686e39e8bc9;2025-10-27 12:40:14;Schilling Árpád: Franciaországban elképzelhetetlen, hogy a kormánypárt egy zsidó nagytőkés arcával és nevével kampányoljon;https://24.hu/kultura/2025/10/27/schilling-arpad-franciaorszag-antiszemitizmus-nemes-jeles-laszlo-soros-gyorgy/;ellenzéki;0.374;0;;https://24.hu/feed/;"<p>A rendező Nemes Jeles László azon állítására reagált, miszerint a magyarországi antiszemitizmus elenyésző a franciaországihoz képest.</p> <p>The post <a href=""https://24.hu/kultura/2025/10/27/schilling-arpad-franciaorszag-antiszemitizmus-nemes-jeles-laszlo-soros-gyorgy/"" target=""_blank"">Schilling Árpád: Franciaországban elképzelhetetlen, hogy a kormánypárt egy zsidó nagytőkés arcával és nevével";"<p>A rendező Nemes Jeles László azon állítására reagált, miszerint a magyarországi antiszemitizmus elenyésző a franciaországihoz képest.</p> <p>The post <a href=""https://24.hu/kultura/2025/10/27/schilling-arpad-franciaorszag-antiszemitizmus-nemes-jeles-laszlo-soros-gyorgy/"" target=""_blank"">Schilling Árpád: Franciaországban elképzelhetetlen, hogy a kormánypárt egy zsidó nagytőkés arcával és nevével kampányoljon</a> first appeared on <a href=""https://24.hu/"" target=""_blank"">24.hu</a>.</p>"
d21c6a08b4dc7d99ad10985397ddf5bb0fd6a866657bbfdb49c6ba0355b085f3;2025-10-27 12:40:14;Változás az OTP-s bankszámláknál hétfőtől, lenullázák az új ügyfelek díjait;https://24.hu/fn/gazdasag/2025/10/27/bankszamla-otp-bank-szamlavezetes-dijmentes-szamlacsomag-bankkartya-atutalas-internetbank/;ellenzéki;0.334;7;;https://24.hu/feed/;"<p>Megújul a lakossági kínálat.</p> <p>The post <a href=""https://24.hu/fn/gazdasag/2025/10/27/bankszamla-otp-bank-szamlavezetes-dijmentes-szamlacsomag-bankkartya-atutalas-internetbank/"" target=""_blank"">Változás az OTP-s bankszámláknál hétfőtől, lenullázák az új ügyfelek díjait</a> first appeared on <a href=""https://24.hu/"" target=""_blank"">24.hu</a>.</p>";"<p>Megújul a lakossági kínálat.</p> <p>The post <a href=""https://24.hu/fn/gazdasag/2025/10/27/bankszamla-otp-bank-szamlavezetes-dijmentes-szamlacsomag-bankkartya-atutalas-internetbank/"" target=""_blank"">Változás az OTP-s bankszámláknál hétfőtől, lenullázák az új ügyfelek díjait</a> first appeared on <a href=""https://24.hu/"" target=""_blank"">24.hu</a>.</p>"
201db62d7e375f43eeb3d83897da1cba26f8c0af7d92c68e57e354b1de7805a2;2025-10-27 12:40:13;Orbán Viktor elhúzná a választásokig az orosz leválás megtervezését, de az USA nem akarja halogatni;https://telex.hu/gazdasag/2025/10/27/orban-viktor-donald-trump-orosz-levalas-olaj-gaz-atom;kormánypárti;0.401;0;;https://telex.hu/rss;Egyre erősebb nyugati nyomás nehezedik Magyarországra, hogy mielőbb csökkentse függését az orosz energiától. Az orosz olajról, gázról és nukleáris fűtőanyagról való leválás kérdése itthon erősen átpolitizált, a kormány és a Mol pedig inkább a 2026-os választások utánra halasztaná a lépéseket.;Egyre erősebb nyugati nyomás nehezedik Magyarországra, hogy mielőbb csökkentse függését az orosz energiától. Az orosz olajról, gázról és nukleáris fűtőanyagról való leválás kérdése itthon erősen átpolitizált, a kormány és a Mol pedig inkább a 2026-os választások utánra halasztaná a lépéseket.
9d62bb9d79538d2d1b6e00fbe65a32033afe4198dc2c646f0adf5e1927b28003;2025-10-27 12:40:13;Rácz András a magyar–orosz viszonyról: Valami irdatlan titoknak kell lenni, vagy nem a magyar nemzeti érdek mentén születnek a döntések;https://telex.hu/kulfold/2025/10/27/racz-andras-orosz-ukran-haboru-tuzszunet-trump-repulo-csernobil;kormánypárti;0.479;0;;https://telex.hu/rss;Az Oroszország-szakértő a Telex műsorában arról is beszélt, miért megmagyarázhatatlan és hogyan lesz megismerhető, hogy a magyar kormány miért az orosz érdekeknek megfelelően cselekszik.;Az Oroszország-szakértő a Telex műsorában arról is beszélt, miért megmagyarázhatatlan és hogyan lesz megismerhető, hogy a magyar kormány miért az orosz érdekeknek megfelelően cselekszik.
e5f5b963a797bd26358a79ec493f89637bbc1f6300e244d3574ba1084cc5c07d;2025-10-27 12:40:13;A határon túli magyarok szavazati joga ma is a magyar politika egyik éles törésvonala;https://telex.hu/transtelex/2025/10/27/virtualis-nemzetepites-lakossagi-tamogatottsag-magyarorszag-felmeres-tanulmany-kiss-tamas-toro-tibor;kormánypárti;0.524;0;;https://telex.hu/rss;Kiss Tamás és Toró Tibor tanulmánya egy 2025-ös reprezentatív kutatás alapján mutatja meg, hogy miközben a kettős állampolgárság és a támogatáspolitika elfogadottsága nő, a „virtuális nemzet” társadalmi elfogadottsága továbbra is ingatag.;Kiss Tamás és Toró Tibor tanulmánya egy 2025-ös reprezentatív kutatás alapján mutatja meg, hogy miközben a kettős állampolgárság és a támogatáspolitika elfogadottsága nő, a „virtuális nemzet” társadalmi elfogadottsága továbbra is ingatag.
db7ba2a82fa3631a88867eb166d9b3fedbc7d5785661e550562d8d9c734634da;2025-10-27 12:40:13;Nem győzte meg az árrésstop a magyarokat egy friss felmérés szerint;https://telex.hu/gazdasag/2025/10/27/arresstop-felmeres-inflacio;ellenzéki;0.245;7;;https://telex.hu/rss;A Publicus kutatása szerint a megkérdezettek mindössze 5 százaléka érzi úgy, hogy érdemben kevesebbet fizet a boltban az árrésstopok miatt. Még a fideszes választóknál is alig 10 százalék feletti az arány.;A Publicus kutatása szerint a megkérdezettek mindössze 5 százaléka érzi úgy, hogy érdemben kevesebbet fizet a boltban az árrésstopok miatt. Még a fideszes választóknál is alig 10 százalék feletti az arány.
9eb26ece9e4c4cb0424f08850873a2d352c852cc5c662cf0b4fc7bb3a93016c6;2025-10-27 12:40:13;A Kereskedelmi Szövetség szerint egyre több üzlet zár be a kistelepüléseken az árrésstopok miatt;https://telex.hu/gazdasag/2025/10/27/orszagos-kereskedelmi-szovetseg-arresstop-elelmiszer-inflacio;kormánypárti;0.183;7;;https://telex.hu/rss;Az OKSZ szerint a kormány intézkedése azt okozta, hogy a vevők elpártoltak a kisboltoktól.;Az OKSZ szerint a kormány intézkedése azt okozta, hogy a vevők elpártoltak a kisboltoktól.
2de30c16db0546377c2132125d371173e0e5e06a4bb00f028f1264915eebb7e4;2025-10-27 12:40:13;Bayer Zsolt Nagy Ferónak: Kérj bocsánatot, ahogy férfihoz illik, aztán igyunk meg valamit;https://telex.hu/belfold/2025/10/27/bayer-zsolt-nagy-fero-szolo-utca;ellenzéki;0.461;5;;https://telex.hu/rss;A kormánypárti publicista arról írt, barátjának tartja Nagy Ferót, de most meggondolatlan és ostoba volt.;A kormánypárti publicista arról írt, barátjának tartja Nagy Ferót, de most meggondolatlan és ostoba volt.
c6c03fb0705d77b652ef0916668e544548c905eb875d060172b488279613b059;2025-10-27 12:40:13;Öt év alatt 96 tonna fémhulladékot adott el egy szentgotthárdi férfi, de még így is volt mit lefoglalni tőle;https://telex.hu/gazdasag/2025/10/27/hulladek-nav-szentgotthard-fem;kormánypárti;0.028;1;;https://telex.hu/rss;A pénzügyőrök 14 tonnányi engedélyköteles fémhulladékra akadtak az udvarán.;A pénzügyőrök 14 tonnányi engedélyköteles fémhulladékra akadtak az udvarán.
484a3f9aa83151583bdaf91bce1af97f2bf2ea836c8e1deae23eca85f9b59f24;2025-10-27 12:40:13;Vitályos Nagy Feró Szőlő utcáról szóló mondatáról: Elhatárolódom, a szavak ereje nagyobb, mint hinnénk;https://telex.hu/belfold/2025/10/27/vitalyos-eszter-nagy-fero-reakcio;kormánypárti;0.49;5;;https://telex.hu/rss;A kormányszóvivő szerint nem lehet elmenni Nagy Feró kijelentése mellett. Posztjában azért Magyar Pétert és Ruszin-Szendi Romuluszt is megemlítette.;A kormányszóvivő szerint nem lehet elmenni Nagy Feró kijelentése mellett. Posztjában azért Magyar Pétert és Ruszin-Szendi Romuluszt is megemlítette.
